instrument_token,LTP,last_trade_time
11176706,268.3,2023-02-13 12:57:35
11183106,534.65,2023-02-13 12:57:35
11176706,267.75,2023-02-13 12:57:35
11183106,537.0,2023-02-13 12:57:35
11176706,267.4,2023-02-13 12:57:36
11183106,535.95,2023-02-13 12:57:37
11176706,267.7,2023-02-13 12:57:37
11183106,536.4,2023-02-13 12:57:37
11176706,267.75,2023-02-13 12:57:37
11176706,268.35,2023-02-13 12:57:38
11183106,536.1,2023-02-13 12:57:38
11183106,536.15,2023-02-13 12:57:39
11176706,267.55,2023-02-13 12:57:39
11176706,268.1,2023-02-13 12:57:39
11176706,268.95,2023-02-13 12:57:40
11183106,536.1,2023-02-13 12:57:39
11176706,269.95,2023-02-13 12:57:40
11183106,533.5,2023-02-13 12:57:41
11183106,533.5,2023-02-13 12:57:41
11176706,269.55,2023-02-13 12:57:41
11176706,269.65,2023-02-13 12:57:41
11183106,530.9,2023-02-13 12:57:42
11183106,532.95,2023-02-13 12:57:43
11176706,270.05,2023-02-13 12:57:42
11183106,531.1,2023-02-13 12:57:43
11176706,270.7,2023-02-13 12:57:44
11183106,531.35,2023-02-13 12:57:44
11176706,270.15,2023-02-13 12:57:44
11183106,533.2,2023-02-13 12:57:44
11176706,268.2,2023-02-13 12:57:45
11183106,534.0,2023-02-13 12:57:46
11176706,269.15,2023-02-13 12:57:45
11183106,535.3,2023-02-13 12:57:46
11176706,268.15,2023-02-13 12:57:45
11176706,268.5,2023-02-13 12:57:46
11176706,269.0,2023-02-13 12:57:47
11183106,535.3,2023-02-13 12:57:47
11183106,535.25,2023-02-13 12:57:48
11176706,267.9,2023-02-13 12:57:47
11176706,268.6,2023-02-13 12:57:48
11183106,535.0,2023-02-13 12:57:48
11176706,269.3,2023-02-13 12:57:49
11176706,269.05,2023-02-13 12:57:50
11183106,534.2,2023-02-13 12:57:50
11176706,269.3,2023-02-13 12:57:50
11183106,534.4,2023-02-13 12:57:50
11176706,268.15,2023-02-13 12:57:50
11183106,535.25,2023-02-13 12:57:51
11176706,268.2,2023-02-13 12:57:51
11176706,268.65,2023-02-13 12:57:52
11183106,534.85,2023-02-13 12:57:51
11176706,266.35,2023-02-13 12:57:53
11183106,539.7,2023-02-13 12:57:53
11183106,540.25,2023-02-13 12:57:53
11176706,266.65,2023-02-13 12:57:53
11176706,266.85,2023-02-13 12:57:54
11183106,539.45,2023-02-13 12:57:54
11176706,266.7,2023-02-13 12:57:54
11183106,539.45,2023-02-13 12:57:54
11176706,266.95,2023-02-13 12:57:55
11183106,537.6,2023-02-13 12:57:55
11183106,537.6,2023-02-13 12:57:55
11176706,267.65,2023-02-13 12:57:55
11176706,267.8,2023-02-13 12:57:56
11183106,537.6,2023-02-13 12:57:55
11176706,268.0,2023-02-13 12:57:56
11176706,267.1,2023-02-13 12:57:58
11183106,537.6,2023-02-13 12:57:55
11183106,537.6,2023-02-13 12:57:55
11176706,267.55,2023-02-13 12:57:58
11183106,537.8,2023-02-13 12:57:58
11176706,268.0,2023-02-13 12:57:59
11183106,537.8,2023-02-13 12:57:58
11176706,267.95,2023-02-13 12:57:59
11183106,537.0,2023-02-13 12:57:58
11176706,267.65,2023-02-13 12:57:59
11183106,537.0,2023-02-13 12:58:00
11176706,269.3,2023-02-13 12:58:00
11183106,533.55,2023-02-13 12:58:01
11176706,269.55,2023-02-13 12:58:02
11183106,533.0,2023-02-13 12:58:02
11176706,269.9,2023-02-13 12:58:02
11183106,531.95,2023-02-13 12:58:03
11176706,270.05,2023-02-13 12:58:03
11176706,270.15,2023-02-13 12:58:03
11183106,532.0,2023-02-13 12:58:03
11176706,269.95,2023-02-13 12:58:04
11183106,532.7,2023-02-13 12:58:04
11176706,269.5,2023-02-13 12:58:04
11183106,533.35,2023-02-13 12:58:04
11183106,534.5,2023-02-13 12:58:05
11176706,269.15,2023-02-13 12:58:05
11183106,533.0,2023-02-13 12:58:06
11176706,270.1,2023-02-13 12:58:05
11176706,270.3,2023-02-13 12:58:07
11183106,533.0,2023-02-13 12:58:06
11176706,269.75,2023-02-13 12:58:07
11183106,533.0,2023-02-13 12:58:06
11183106,533.5,2023-02-13 12:58:06
11176706,269.55,2023-02-13 12:58:07
11176706,270.35,2023-02-13 12:58:08
11183106,532.45,2023-02-13 12:58:08
11176706,270.0,2023-02-13 12:58:08
11183106,532.0,2023-02-13 12:58:08
11176706,270.0,2023-02-13 12:58:09
11183106,532.15,2023-02-13 12:58:10
11176706,271.0,2023-02-13 12:58:10
11183106,532.15,2023-02-13 12:58:10
11176706,270.45,2023-02-13 12:58:11
11183106,532.05,2023-02-13 12:58:11
11176706,270.8,2023-02-13 12:58:12
11183106,532.1,2023-02-13 12:58:12
11183106,532.1,2023-02-13 12:58:12
11176706,270.7,2023-02-13 12:58:12
11183106,531.9,2023-02-13 12:58:13
11176706,270.0,2023-02-13 12:58:13
11176706,270.2,2023-02-13 12:58:13
11183106,533.0,2023-02-13 12:58:13
11176706,268.6,2023-02-13 12:58:14
11176706,270.3,2023-02-13 12:58:14
11183106,533.05,2023-02-13 12:58:13
11176706,270.9,2023-02-13 12:58:15
11183106,533.05,2023-02-13 12:58:15
11176706,271.0,2023-02-13 12:58:16
11176706,270.45,2023-02-13 12:58:16
11183106,531.6,2023-02-13 12:58:15
11176706,270.4,2023-02-13 12:58:17
11183106,531.6,2023-02-13 12:58:16
11176706,270.45,2023-02-13 12:58:18
11183106,532.0,2023-02-13 12:58:18
11176706,272.1,2023-02-13 12:58:18
11183106,531.0,2023-02-13 12:58:18
11183106,531.0,2023-02-13 12:58:18
11176706,271.7,2023-02-13 12:58:19
11183106,531.1,2023-02-13 12:58:19
11176706,271.45,2023-02-13 12:58:20
11183106,530.2,2023-02-13 12:58:20
11176706,271.1,2023-02-13 12:58:21
11183106,530.0,2023-02-13 12:58:21
11176706,271.55,2023-02-13 12:58:21
11183106,530.0,2023-02-13 12:58:21
11176706,270.9,2023-02-13 12:58:22
11183106,531.05,2023-02-13 12:58:22
11183106,531.05,2023-02-13 12:58:22
11176706,271.3,2023-02-13 12:58:22
11176706,271.4,2023-02-13 12:58:23
11183106,530.6,2023-02-13 12:58:23
11183106,531.65,2023-02-13 12:58:24
11176706,270.25,2023-02-13 12:58:24
11176706,270.65,2023-02-13 12:58:25
11183106,531.05,2023-02-13 12:58:25
11176706,270.0,2023-02-13 12:58:25
11183106,532.2,2023-02-13 12:58:26
11176706,269.95,2023-02-13 12:58:26
11183106,532.2,2023-02-13 12:58:26
11176706,269.8,2023-02-13 12:58:27
11183106,532.4,2023-02-13 12:58:26
11176706,269.85,2023-02-13 12:58:27
11183106,532.4,2023-02-13 12:58:27
11176706,269.95,2023-02-13 12:58:28
11183106,533.8,2023-02-13 12:58:27
11176706,268.85,2023-02-13 12:58:29
11176706,269.5,2023-02-13 12:58:29
11183106,534.85,2023-02-13 12:58:28
11176706,269.0,2023-02-13 12:58:30
11183106,534.35,2023-02-13 12:58:30
11183106,534.35,2023-02-13 12:58:30
11176706,268.35,2023-02-13 12:58:30
11176706,268.4,2023-02-13 12:58:31
11183106,534.35,2023-02-13 12:58:30
11183106,535.85,2023-02-13 12:58:31
11176706,268.35,2023-02-13 12:58:31
11183106,535.0,2023-02-13 12:58:32
11176706,268.3,2023-02-13 12:58:32
11176706,268.15,2023-02-13 12:58:32
11183106,535.55,2023-02-13 12:58:33
11183106,535.55,2023-02-13 12:58:33
11176706,268.45,2023-02-13 12:58:33
11183106,535.65,2023-02-13 12:58:33
11176706,268.25,2023-02-13 12:58:34
11183106,535.2,2023-02-13 12:58:35
11176706,269.05,2023-02-13 12:58:35
11183106,535.2,2023-02-13 12:58:35
11176706,269.2,2023-02-13 12:58:36
11183106,533.9,2023-02-13 12:58:35
11176706,269.55,2023-02-13 12:58:36
11183106,533.9,2023-02-13 12:58:37
11176706,269.1,2023-02-13 12:58:37
11176706,269.0,2023-02-13 12:58:37
11183106,533.9,2023-02-13 12:58:37
11176706,269.7,2023-02-13 12:58:38
11176706,270.0,2023-02-13 12:58:38
11176706,270.0,2023-02-13 12:58:39
11183106,533.75,2023-02-13 12:58:37
11183106,532.65,2023-02-13 12:58:39
11176706,270.2,2023-02-13 12:58:40
11183106,533.9,2023-02-13 12:58:40
11183106,533.9,2023-02-13 12:58:40
11176706,270.0,2023-02-13 12:58:41
11176706,269.8,2023-02-13 12:58:42
11183106,533.85,2023-02-13 12:58:42
11176706,269.0,2023-02-13 12:58:42
11183106,533.85,2023-02-13 12:58:42
11176706,269.55,2023-02-13 12:58:43
11183106,533.85,2023-02-13 12:58:42
11176706,272.0,2023-02-13 12:58:43
11183106,530.85,2023-02-13 12:58:42
11183106,528.0,2023-02-13 12:58:44
11176706,272.6,2023-02-13 12:58:44
11176706,272.45,2023-02-13 12:58:44
11183106,528.0,2023-02-13 12:58:44
11183106,526.4,2023-02-13 12:58:45
11176706,272.35,2023-02-13 12:58:45
11176706,273.0,2023-02-13 12:58:45
11183106,526.85,2023-02-13 12:58:46
11183106,526.05,2023-02-13 12:58:46
11176706,272.9,2023-02-13 12:58:46
11183106,526.05,2023-02-13 12:58:47
11176706,273.35,2023-02-13 12:58:47
11176706,272.8,2023-02-13 12:58:47
11183106,523.55,2023-02-13 12:58:48
11183106,527.0,2023-02-13 12:58:49
11176706,272.35,2023-02-13 12:58:48
11176706,272.65,2023-02-13 12:58:48
11183106,527.15,2023-02-13 12:58:49
11176706,272.65,2023-02-13 12:58:50
11183106,526.2,2023-02-13 12:58:50
11183106,523.8,2023-02-13 12:58:50
11176706,274.3,2023-02-13 12:58:50
11176706,275.45,2023-02-13 12:58:50
11176706,273.95,2023-02-13 12:58:51
11183106,521.0,2023-02-13 12:58:50
11176706,274.25,2023-02-13 12:58:51
11183106,523.15,2023-02-13 12:58:52
11183106,521.85,2023-02-13 12:58:53
11176706,274.6,2023-02-13 12:58:52
11176706,274.9,2023-02-13 12:58:52
11183106,522.55,2023-02-13 12:58:53
11183106,522.55,2023-02-13 12:58:53
11176706,274.7,2023-02-13 12:58:54
11183106,524.75,2023-02-13 12:58:54
11176706,273.5,2023-02-13 12:58:54
11176706,275.45,2023-02-13 12:58:56
11183106,521.75,2023-02-13 12:58:56
11176706,275.55,2023-02-13 12:58:56
11176706,274.85,2023-02-13 12:58:58
11183106,521.65,2023-02-13 12:58:57
11183106,522.55,2023-02-13 12:58:57
11176706,274.35,2023-02-13 12:58:58
11183106,521.1,2023-02-13 12:58:58
11176706,275.15,2023-02-13 12:58:58
11176706,274.75,2023-02-13 12:58:59
11183106,521.1,2023-02-13 12:58:59
11176706,273.85,2023-02-13 12:58:59
11183106,524.85,2023-02-13 12:59:00
11176706,273.45,2023-02-13 12:59:00
11183106,523.9,2023-02-13 12:59:01
11176706,273.25,2023-02-13 12:59:01
11183106,525.5,2023-02-13 12:59:02
11176706,273.0,2023-02-13 12:59:02
11176706,273.2,2023-02-13 12:59:03
11183106,525.5,2023-02-13 12:59:02
11176706,273.45,2023-02-13 12:59:03
11183106,525.65,2023-02-13 12:59:03
11183106,527.2,2023-02-13 12:59:04
11176706,272.85,2023-02-13 12:59:03
11183106,528.9,2023-02-13 12:59:05
11176706,272.7,2023-02-13 12:59:04
11176706,270.85,2023-02-13 12:59:04
11183106,529.4,2023-02-13 12:59:05
11183106,529.15,2023-02-13 12:59:06
11176706,271.05,2023-02-13 12:59:06
11176706,271.4,2023-02-13 12:59:06
11183106,528.2,2023-02-13 12:59:06
11183106,528.6,2023-02-13 12:59:06
11176706,270.85,2023-02-13 12:59:07
11176706,270.55,2023-02-13 12:59:07
11183106,529.9,2023-02-13 12:59:08
11176706,271.55,2023-02-13 12:59:08
11183106,529.7,2023-02-13 12:59:08
11183106,528.25,2023-02-13 12:59:09
11176706,271.15,2023-02-13 12:59:08
11183106,528.25,2023-02-13 12:59:09
11176706,271.25,2023-02-13 12:59:09
11183106,527.45,2023-02-13 12:59:10
11176706,272.0,2023-02-13 12:59:09
11176706,272.75,2023-02-13 12:59:11
11183106,527.45,2023-02-13 12:59:10
11183106,527.45,2023-02-13 12:59:10
11176706,273.05,2023-02-13 12:59:11
11176706,272.6,2023-02-13 12:59:11
11183106,527.45,2023-02-13 12:59:10
11183106,527.45,2023-02-13 12:59:10
11176706,273.35,2023-02-13 12:59:12
11183106,527.55,2023-02-13 12:59:13
11176706,272.6,2023-02-13 12:59:13
11176706,273.4,2023-02-13 12:59:14
11183106,526.9,2023-02-13 12:59:14
11176706,273.15,2023-02-13 12:59:14
11176706,273.6,2023-02-13 12:59:14
11183106,526.9,2023-02-13 12:59:14
11183106,527.4,2023-02-13 12:59:16
11176706,272.9,2023-02-13 12:59:15
11183106,525.55,2023-02-13 12:59:16
11176706,273.55,2023-02-13 12:59:16
11183106,526.35,2023-02-13 12:59:17
11176706,273.45,2023-02-13 12:59:16
11176706,273.45,2023-02-13 12:59:17
11183106,526.35,2023-02-13 12:59:17
11183106,526.0,2023-02-13 12:59:17
11176706,273.3,2023-02-13 12:59:18
11183106,526.0,2023-02-13 12:59:18
11176706,273.8,2023-02-13 12:59:18
11176706,274.25,2023-02-13 12:59:19
11183106,525.0,2023-02-13 12:59:18
11176706,274.05,2023-02-13 12:59:19
11176706,274.65,2023-02-13 12:59:20
11183106,524.95,2023-02-13 12:59:20
11183106,523.8,2023-02-13 12:59:21
11176706,274.15,2023-02-13 12:59:20
11176706,274.55,2023-02-13 12:59:21
11176706,275.25,2023-02-13 12:59:21
11183106,523.8,2023-02-13 12:59:21
11176706,275.55,2023-02-13 12:59:22
11183106,521.75,2023-02-13 12:59:23
11176706,275.2,2023-02-13 12:59:23
11183106,525.2,2023-02-13 12:59:24
11176706,275.6,2023-02-13 12:59:24
11176706,275.0,2023-02-13 12:59:25
11183106,524.9,2023-02-13 12:59:25
11176706,275.15,2023-02-13 12:59:25
11183106,524.9,2023-02-13 12:59:25
11176706,274.75,2023-02-13 12:59:25
11183106,524.9,2023-02-13 12:59:25
11176706,275.15,2023-02-13 12:59:26
11183106,524.9,2023-02-13 12:59:25
11176706,275.15,2023-02-13 12:59:27
11176706,273.1,2023-02-13 12:59:27
11183106,525.0,2023-02-13 12:59:27
11183106,528.0,2023-02-13 12:59:28
11176706,273.45,2023-02-13 12:59:28
11183106,528.0,2023-02-13 12:59:28
11176706,273.25,2023-02-13 12:59:28
11176706,273.65,2023-02-13 12:59:29
11183106,526.3,2023-02-13 12:59:29
11176706,273.4,2023-02-13 12:59:30
11183106,526.3,2023-02-13 12:59:29
11176706,273.0,2023-02-13 12:59:30
11183106,527.85,2023-02-13 12:59:30
11183106,529.15,2023-02-13 12:59:31
11176706,272.0,2023-02-13 12:59:31
11176706,272.6,2023-02-13 12:59:31
11176706,272.4,2023-02-13 12:59:32
11183106,528.65,2023-02-13 12:59:32
11176706,272.9,2023-02-13 12:59:32
11183106,529.2,2023-02-13 12:59:32
11183106,529.4,2023-02-13 12:59:33
11176706,272.95,2023-02-13 12:59:34
11183106,529.4,2023-02-13 12:59:33
11183106,528.95,2023-02-13 12:59:33
11176706,272.6,2023-02-13 12:59:34
11176706,273.15,2023-02-13 12:59:35
11183106,528.95,2023-02-13 12:59:35
11183106,528.95,2023-02-13 12:59:35
11176706,273.1,2023-02-13 12:59:35
11183106,526.9,2023-02-13 12:59:36
11176706,273.7,2023-02-13 12:59:36
11183106,527.85,2023-02-13 12:59:36
11183106,526.55,2023-02-13 12:59:37
11176706,273.6,2023-02-13 12:59:38
11183106,526.55,2023-02-13 12:59:38
11176706,273.65,2023-02-13 12:59:38
11176706,273.3,2023-02-13 12:59:38
11183106,526.55,2023-02-13 12:59:38
11176706,273.55,2023-02-13 12:59:39
11176706,272.95,2023-02-13 12:59:40
11183106,526.55,2023-02-13 12:59:38
11183106,526.55,2023-02-13 12:59:38
11176706,273.1,2023-02-13 12:59:41
11176706,273.5,2023-02-13 12:59:41
11183106,526.55,2023-02-13 12:59:38
11176706,273.55,2023-02-13 12:59:41
11183106,526.55,2023-02-13 12:59:38
11183106,527.4,2023-02-13 12:59:38
11176706,273.6,2023-02-13 12:59:42
11183106,526.95,2023-02-13 12:59:43
11176706,273.25,2023-02-13 12:59:43
11176706,273.35,2023-02-13 12:59:43
11183106,526.65,2023-02-13 12:59:43
11176706,272.85,2023-02-13 12:59:44
11176706,273.1,2023-02-13 12:59:45
11183106,528.0,2023-02-13 12:59:45
11176706,272.85,2023-02-13 12:59:45
11183106,528.0,2023-02-13 12:59:45
11183106,528.0,2023-02-13 12:59:45
11176706,272.8,2023-02-13 12:59:45
11176706,272.1,2023-02-13 12:59:46
11183106,528.0,2023-02-13 12:59:45
11176706,272.45,2023-02-13 12:59:47
11176706,272.25,2023-02-13 12:59:48
11183106,528.0,2023-02-13 12:59:45
11176706,272.55,2023-02-13 12:59:48
11183106,528.75,2023-02-13 12:59:45
11183106,527.4,2023-02-13 12:59:45
11176706,272.25,2023-02-13 12:59:49
11183106,528.7,2023-02-13 12:59:49
11176706,272.1,2023-02-13 12:59:49
11176706,272.4,2023-02-13 12:59:50
11183106,528.7,2023-02-13 12:59:49
11176706,272.3,2023-02-13 12:59:51
11183106,527.9,2023-02-13 12:59:51
11176706,272.9,2023-02-13 12:59:51
11176706,272.25,2023-02-13 12:59:52
11183106,529.0,2023-02-13 12:59:53
11176706,271.9,2023-02-13 12:59:53
11176706,271.7,2023-02-13 12:59:53
11176706,270.8,2023-02-13 12:59:54
11183106,530.6,2023-02-13 12:59:53
11183106,531.45,2023-02-13 12:59:54
11176706,270.0,2023-02-13 12:59:54
11183106,533.15,2023-02-13 12:59:55
11183106,532.1,2023-02-13 12:59:55
11176706,270.5,2023-02-13 12:59:56
11183106,532.1,2023-02-13 12:59:56
11176706,270.05,2023-02-13 12:59:56
11176706,269.8,2023-02-13 12:59:57
11176706,270.2,2023-02-13 12:59:57
11183106,532.4,2023-02-13 12:59:57
11183106,532.35,2023-02-13 12:59:57
11176706,269.7,2023-02-13 12:59:58
11176706,271.0,2023-02-13 12:59:59
11183106,531.45,2023-02-13 12:59:58
11183106,532.0,2023-02-13 12:59:59
11176706,269.75,2023-02-13 12:59:59
11183106,533.25,2023-02-13 12:59:59
11176706,269.1,2023-02-13 13:00:00
11183106,532.1,2023-02-13 13:00:00
11176706,271.15,2023-02-13 13:00:00
11176706,271.45,2023-02-13 13:00:00
11183106,529.5,2023-02-13 13:00:00
11183106,528.8,2023-02-13 13:00:02
11176706,272.0,2023-02-13 13:00:01
11176706,272.35,2023-02-13 13:00:02
11183106,528.8,2023-02-13 13:00:02
11176706,273.3,2023-02-13 13:00:03
11183106,525.0,2023-02-13 13:00:03
11176706,274.05,2023-02-13 13:00:03
11183106,522.35,2023-02-13 13:00:04
11176706,274.65,2023-02-13 13:00:04
11183106,522.35,2023-02-13 13:00:04
11176706,275.2,2023-02-13 13:00:05
11183106,522.45,2023-02-13 13:00:05
11176706,275.4,2023-02-13 13:00:05
11183106,520.25,2023-02-13 13:00:06
11176706,275.4,2023-02-13 13:00:05
11176706,274.2,2023-02-13 13:00:07
11183106,520.25,2023-02-13 13:00:06
11183106,523.25,2023-02-13 13:00:07
11183106,524.85,2023-02-13 13:00:07
11176706,273.45,2023-02-13 13:00:07
11183106,524.05,2023-02-13 13:00:08
11176706,274.05,2023-02-13 13:00:08
11183106,523.15,2023-02-13 13:00:09
11176706,274.35,2023-02-13 13:00:08
11176706,275.45,2023-02-13 13:00:09
11183106,522.6,2023-02-13 13:00:09
11183106,521.6,2023-02-13 13:00:10
11176706,275.35,2023-02-13 13:00:10
11176706,275.25,2023-02-13 13:00:11
11183106,524.0,2023-02-13 13:00:10
11183106,523.45,2023-02-13 13:00:11
11176706,274.35,2023-02-13 13:00:11
11183106,523.4,2023-02-13 13:00:11
11176706,275.0,2023-02-13 13:00:12
11176706,274.9,2023-02-13 13:00:12
11183106,522.25,2023-02-13 13:00:12
11176706,274.95,2023-02-13 13:00:12
11183106,522.4,2023-02-13 13:00:12
11176706,274.0,2023-02-13 13:00:13
11183106,524.35,2023-02-13 13:00:14
11183106,524.5,2023-02-13 13:00:14
11176706,272.4,2023-02-13 13:00:14
11176706,273.0,2023-02-13 13:00:15
11183106,525.25,2023-02-13 13:00:14
11176706,273.1,2023-02-13 13:00:15
11183106,527.8,2023-02-13 13:00:15
11183106,525.95,2023-02-13 13:00:16
11176706,272.65,2023-02-13 13:00:16
11183106,527.0,2023-02-13 13:00:16
11176706,272.0,2023-02-13 13:00:17
11183106,529.25,2023-02-13 13:00:17
11176706,272.2,2023-02-13 13:00:18
11183106,529.5,2023-02-13 13:00:18
11183106,529.5,2023-02-13 13:00:18
11176706,270.2,2023-02-13 13:00:18
11183106,530.0,2023-02-13 13:00:18
11176706,270.3,2023-02-13 13:00:19
11176706,271.75,2023-02-13 13:00:19
11183106,529.75,2023-02-13 13:00:19
11183106,529.75,2023-02-13 13:00:19
11176706,271.95,2023-02-13 13:00:20
11176706,272.1,2023-02-13 13:00:21
11183106,529.0,2023-02-13 13:00:21
11176706,272.1,2023-02-13 13:00:22
11183106,527.0,2023-02-13 13:00:22
11176706,272.15,2023-02-13 13:00:22
11183106,527.0,2023-02-13 13:00:22
11176706,272.15,2023-02-13 13:00:23
11183106,527.0,2023-02-13 13:00:22
11176706,272.9,2023-02-13 13:00:23
11183106,529.3,2023-02-13 13:00:22
11176706,271.45,2023-02-13 13:00:23
11183106,529.3,2023-02-13 13:00:24
11176706,271.6,2023-02-13 13:00:24
11183106,529.3,2023-02-13 13:00:25
11176706,271.7,2023-02-13 13:00:24
11176706,272.15,2023-02-13 13:00:26
11183106,529.3,2023-02-13 13:00:25
11183106,527.65,2023-02-13 13:00:25
11176706,272.2,2023-02-13 13:00:26
11176706,272.5,2023-02-13 13:00:27
11183106,527.65,2023-02-13 13:00:26
11183106,528.45,2023-02-13 13:00:27
11176706,272.75,2023-02-13 13:00:27
11176706,271.9,2023-02-13 13:00:28
11183106,528.45,2023-02-13 13:00:27
11176706,272.15,2023-02-13 13:00:28
11183106,528.45,2023-02-13 13:00:27
11176706,272.4,2023-02-13 13:00:29
11183106,528.15,2023-02-13 13:00:29
11183106,528.15,2023-02-13 13:00:29
11176706,271.85,2023-02-13 13:00:29
11183106,530.0,2023-02-13 13:00:30
11176706,271.05,2023-02-13 13:00:31
11183106,530.35,2023-02-13 13:00:31
11183106,530.35,2023-02-13 13:00:31
11176706,271.45,2023-02-13 13:00:32
11176706,271.95,2023-02-13 13:00:32
11183106,529.0,2023-02-13 13:00:32
11183106,527.2,2023-02-13 13:00:33
11176706,272.6,2023-02-13 13:00:33
11183106,527.2,2023-02-13 13:00:33
11176706,272.75,2023-02-13 13:00:33
11183106,527.2,2023-02-13 13:00:33
11176706,271.55,2023-02-13 13:00:34
11183106,529.45,2023-02-13 13:00:34
11176706,271.5,2023-02-13 13:00:34
11183106,529.45,2023-02-13 13:00:34
11176706,271.6,2023-02-13 13:00:35
11176706,272.1,2023-02-13 13:00:35
11183106,529.45,2023-02-13 13:00:34
11183106,527.75,2023-02-13 13:00:36
11176706,272.6,2023-02-13 13:00:37
11183106,527.8,2023-02-13 13:00:37
11176706,272.25,2023-02-13 13:00:38
11183106,529.6,2023-02-13 13:00:37
11176706,272.15,2023-02-13 13:00:38
11176706,271.95,2023-02-13 13:00:38
11183106,529.6,2023-02-13 13:00:37
11176706,272.25,2023-02-13 13:00:39
11183106,527.0,2023-02-13 13:00:37
11176706,273.1,2023-02-13 13:00:40
11183106,527.0,2023-02-13 13:00:40
11176706,273.35,2023-02-13 13:00:40
11183106,528.4,2023-02-13 13:00:41
11176706,272.75,2023-02-13 13:00:41
11176706,272.75,2023-02-13 13:00:41
11183106,525.7,2023-02-13 13:00:42
11176706,272.35,2023-02-13 13:00:42
11176706,273.0,2023-02-13 13:00:43
11183106,525.7,2023-02-13 13:00:42
11176706,273.0,2023-02-13 13:00:43
11183106,526.95,2023-02-13 13:00:43
11176706,272.6,2023-02-13 13:00:44
11183106,526.95,2023-02-13 13:00:43
11183106,528.0,2023-02-13 13:00:43
11176706,272.7,2023-02-13 13:00:45
11176706,272.7,2023-02-13 13:00:45
11183106,528.0,2023-02-13 13:00:45
11176706,274.6,2023-02-13 13:00:46
11183106,524.85,2023-02-13 13:00:46
11176706,274.6,2023-02-13 13:00:46
11183106,524.85,2023-02-13 13:00:46
11176706,273.55,2023-02-13 13:00:47
11176706,274.2,2023-02-13 13:00:47
11183106,524.85,2023-02-13 13:00:46
11176706,274.15,2023-02-13 13:00:49
11183106,524.85,2023-02-13 13:00:46
11176706,273.85,2023-02-13 13:00:49
11183106,526.15,2023-02-13 13:00:49
11176706,274.4,2023-02-13 13:00:50
11183106,526.15,2023-02-13 13:00:49
11176706,273.65,2023-02-13 13:00:51
11183106,526.15,2023-02-13 13:00:49
11183106,526.15,2023-02-13 13:00:49
11176706,273.2,2023-02-13 13:00:51
11183106,526.15,2023-02-13 13:00:49
11176706,273.55,2023-02-13 13:00:51
11176706,273.75,2023-02-13 13:00:52
11183106,526.15,2023-02-13 13:00:49
11176706,273.25,2023-02-13 13:00:53
11183106,526.15,2023-02-13 13:00:49
11176706,273.2,2023-02-13 13:00:53
11183106,526.15,2023-02-13 13:00:49
